seqnames,start,end,width,strand,peak.ID,peak.score,TE.chr,TE.start,TE.end,TE.ID,TE.score,TE.strand,TE.fam,TE.sfam,peak.overlap,is.duplicated.peak,TE.fam.v2,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,annotation.v2
chr19,56101551,56101980,430,*,MACS_peak_3014,125.95,chr19,56101409,56101957,L2a,0,+,LINE/L2,L2a,406,FALSE,LINE/L2,Distal Intergenic,19,56102737,56110893,8157,2,84922,uc002qli.4,8913,ENSG00000179943,FIZ1,FLT3 interacting zinc finger 1,Distal Intergenic
chr19,56627845,56628630,786,*,MACS_peak_3015,131.11,chr19,56628037,56628243,L2d,0,+,LINE/L2,L2d,206,FALSE,LINE/L2,"Intron (uc010eth.1/126208, intron 1 of 2)",19,56598732,56632649,33918,2,126208,uc010eth.1,4019,ENSG00000142409,ZNF787,zinc finger protein 787,Intron
chr19,56645483,56646319,837,*,MACS_peak_3016,406.68,chr19,56645754,56646025,L2b,0,-,LINE/L2,L2b,271,FALSE,LINE/L2,Distal Intergenic,19,56652535,56672262,19728,1,55311,uc002qmm.3,-6216,ENSG00000167685,ZNF444,zinc finger protein 444,Distal Intergenic
chr19,56772477,56773137,661,*,MACS_peak_3017,152.5,chr19,56772295,56772597,AluSx1,0,+,SINE/Alu,AluSx1,120,FALSE,SINE/Alu,"Intron (uc010ygi.2/79149, intron 2 of 4)",19,56732681,56739659,6979,2,79149,uc002qms.1,-32818,ENSG00000131848,ZSCAN5A,zinc finger and SCAN domain containing 5A,Intron
chr19,57610603,57611099,497,*,MACS_peak_3018,509.09,chr19,57610780,57610817,L2c,0,+,LINE/L2,L2c,37,FALSE,LINE/L2,Distal Intergenic,19,57631509,57643293,11785,1,57663,uc002qny.3,-20410,ENSG00000131864,USP29,ubiquitin specific peptidase 29,Distal Intergenic
chr19,58904592,58905375,784,*,MACS_peak_3019,217.27,chr19,58905089,58905196,L1MC4,0,-,LINE/L1,L1MC4,107,FALSE,Other.TE,"Exon (uc002qsn.3/6193, exon 4 of 6)",19,58907457,58908446,990,1,646862,uc021vcz.1,-2082,ENSG00000269855,RNF225,ring finger protein 225,Exon
chr19,58909465,58910074,610,*,MACS_peak_3020,130.28,chr19,58909829,58909909,L2c,0,+,LINE/L2,L2c,80,FALSE,LINE/L2,Downstream (1-2kb),19,58907457,58908446,990,1,646862,uc021vcz.1,2008,ENSG00000269855,RNF225,ring finger protein 225,Distal Intergenic
chr19,58911138,58911801,664,*,MACS_peak_3021,183.54,chr19,58910855,58911263,MLT1D,409,-,LTR/ERVL-MaLR,MLT1D,125,FALSE,Other.TE,Downstream (2-3kb),19,58907457,58908446,990,1,646862,uc021vcz.1,3681,ENSG00000269855,RNF225,ring finger protein 225,Exon
chr2,1780910,1781337,428,*,MACS_peak_3022,119.13,chr2,1780931,1781499,MER34C_|MER34C_,569,-,LTR/ERV1,MER34C_,406,FALSE,Other.TE,Distal Intergenic,2,1668730,1748291,79562,2,7837,uc002qxc.1,-32619,ENSG00000130508,PXDN,peroxidasin,Distal Intergenic
chr2,8712124,8712879,756,*,MACS_peak_3023,230.75,chr2,8712413,8712537,L2c,0,+,LINE/L2,L2c,124,FALSE,LINE/L2,Distal Intergenic,2,8822113,8824583,2471,1,3398,uc002qza.3,-109234,ENSG00000115738,ID2,inhibitor of DNA binding 2,Distal Intergenic
chr2,9339215,9339548,334,*,MACS_peak_3025,118.34,chr2,9339195,9339677,L2a,0,+,LINE/L2,L2a,333,FALSE,LINE/L2,Distal Intergenic,2,9346894,9545812,198919,1,8853,uc002qzh.2,-7346,ENSG00000151693,ASAP2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",Distal Intergenic
chr2,9900150,9900674,525,*,MACS_peak_3027,411.14,chr2,9900198,9900591,L2c,0,-,LINE/L2,L2c,393,FALSE,LINE/L2,Distal Intergenic,2,9983571,10053714,70144,1,9014,uc010exc.2,-82897,ENSG00000115750,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B",Distal Intergenic
chr2,9912153,9912552,400,*,MACS_peak_3028,134.21,chr2,9912165,9912370,L2c,0,-,LINE/L2,L2c,205,FALSE,LINE/L2,Distal Intergenic,2,9983571,10053714,70144,1,9014,uc010exc.2,-71019,ENSG00000115750,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B",Distal Intergenic
chr2,10182721,10183085,365,*,MACS_peak_3029,158.25,chr2,10182695,10182800,L2d,0,-,LINE/L2,L2d,79,FALSE,LINE/L2,Promoter,2,10183682,10194963,11282,1,8462,uc002raf.1,-597,ENSG00000172059,KLF11,KLF transcription factor 11,Promoter
chr2,10347657,10348021,365,*,MACS_peak_3030,152.2,chr2,10347627,10348081,L2c,0,+,LINE/L2,L2c,364,FALSE,LINE/L2,"Intron (uc021vds.1/348738, intron 2 of 2)",2,10332740,10332797,58,2,100422929,uc021vdt.1,-14860,ENSG00000265418,MIR4261,microRNA 4261,Intron
chr2,10509353,10510132,780,*,MACS_peak_3032,111.37,,,,No.TE,,,No.TE,No.TE,,,No.TE,Promoter,2,10508890,10567743,58854,1,3241,uc010exf.3,463,ENSG00000115756,HPCAL1,hippocalcin like 1,Promoter
chr2,10520567,10521215,649,*,MACS_peak_3033,165.12,chr2,10520769,10521070,L2c,0,+,LINE/L2,L2c,301,FALSE,LINE/L2,"Intron (uc002raj.4/3241, intron 1 of 4)",2,10508890,10567743,58854,1,3241,uc010exf.3,11677,ENSG00000115756,HPCAL1,hippocalcin like 1,Intron
chr2,10954151,10954798,648,*,MACS_peak_3034,228.62,chr2,10954152,10954214,Arthur1B,0,+,DNA/hAT-Tip100,Arthur1B,62,FALSE,Other.TE,"Intron (uc002rav.3/10130, intron 3 of 14)",2,10923517,10952960,29444,2,10130,uc010yjg.2,-1191,ENSG00000143870,PDIA6,protein disulfide isomerase family A member 6,Intron
chr2,11703731,11704437,707,*,MACS_peak_3035,212.81,chr2,11704000,11704321,L2c,0,-,LINE/L2,L2c,321,FALSE,LINE/L2,"Intron (uc002rbk.1/9687, intron 3 of 32)",2,11682851,11732272,49422,1,9687,uc002rbn.1,20880,ENSG00000196208,GREB1,growth regulating estrogen receptor binding 1,Intron
chr2,15886324,15886994,671,*,MACS_peak_3037,240.85,chr2,15886591,15886912,L2b,0,+,LINE/L2,L2b,321,FALSE,LINE/L2,Distal Intergenic,2,15731745,15771235,39491,1,1653,uc021vee.2,154579,ENSG00000079785,DDX1,DEAD-box helicase 1,Distal Intergenic
chr2,15937774,15938608,835,*,MACS_peak_3038,277.32,chr2,15937921,15938043,L2d2,0,+,LINE/L2,L2d2,122,FALSE,LINE/L2,Distal Intergenic,2,16080683,16087129,6447,1,4613,uc002rci.3,-142075,ENSG00000134323,MYCN,"MYCN proto-oncogene, bHLH transcription factor",Distal Intergenic
chr2,16507648,16508133,486,*,MACS_peak_3039,83.76,,,,No.TE,,,No.TE,No.TE,,,No.TE,Distal Intergenic,2,16730730,16804344,73615,2,81553,uc010exm.2,296211,ENSG00000197872,CYRIA,CYFIP related Rac1 interactor A,Distal Intergenic
chr2,19689677,19690528,852,*,MACS_peak_3040,170.88,chr2,19689931,19690309,L2c,0,+,LINE/L2,L2c,378,FALSE,LINE/L2,Distal Intergenic,2,19551246,19558372,7127,2,130497,uc002rdc.3,-131305,ENSG00000143867,OSR1,odd-skipped related transcription factor 1,Distal Intergenic
chr2,20389220,20389695,476,*,MACS_peak_3043,129.15,chr2,20389310,20389707,L2c,0,+,LINE/L2,L2c,385,FALSE,LINE/L2,Distal Intergenic,2,20403723,20423149,19427,2,6382,uc010exw.1,33454,ENSG00000115884,SDC1,syndecan 1,Distal Intergenic
chr2,20422029,20422798,770,*,MACS_peak_3044,281.01,chr2,20422309,20422410,L2d2,0,+,LINE/L2,L2d2,101,FALSE,LINE/L2,Promoter,2,20403723,20423149,19427,2,6382,uc010exw.1,351,ENSG00000115884,SDC1,syndecan 1,Promoter
chr2,20435441,20435968,528,*,MACS_peak_3045,110.91,chr2,20435733,20435868,L2b,0,-,LINE/L2,L2b,135,FALSE,LINE/L2,Distal Intergenic,2,20400558,20425194,24637,2,6382,uc002rdp.1,-10247,ENSG00000115884,SDC1,syndecan 1,Distal Intergenic
chr2,20728323,20728862,540,*,MACS_peak_3046,493.96,chr2,20728507,20728722,L2b,0,-,LINE/L2,L2b,215,FALSE,LINE/L2,Distal Intergenic,2,20646835,20649201,2367,1,388,uc002rdv.3,81488,ENSG00000143878,RHOB,ras homolog family member B,Distal Intergenic
chr2,20740358,20741114,757,*,MACS_peak_3047,203.68,chr2,20740670,20740725,L2c,0,-,LINE/L2,L2c,55,FALSE,LINE/L2,Distal Intergenic,2,20646835,20649201,2367,1,388,uc002rdv.3,93523,ENSG00000143878,RHOB,ras homolog family member B,Distal Intergenic
chr2,23386964,23387431,468,*,MACS_peak_3052,158.43,chr2,23387132,23387279,L2d,0,+,LINE/L2,L2d,147,FALSE,LINE/L2,Distal Intergenic,2,23608298,23931483,323186,1,114818,uc010ykg.2,-220867,ENSG00000119771,KLHL29,kelch like family member 29,Distal Intergenic
chr2,23709520,23709901,382,*,MACS_peak_3054,113.26,chr2,23709764,23710001,MIRb,0,-,SINE/MIR,MIRb,137,FALSE,SINE/MIR,"Intron (uc010ykg.2/114818, intron 2 of 13)",2,23755455,23867144,111690,1,114818,uc002ref.3,-45554,ENSG00000119771,KLHL29,kelch like family member 29,Intron
chr2,23722942,23723401,460,*,MACS_peak_3055,92.43,chr2,23722893,23723173,L2b,0,-,LINE/L2,L2b,231,FALSE,LINE/L2,"Intron (uc010ykg.2/114818, intron 2 of 13)",2,23755455,23867144,111690,1,114818,uc002ref.3,-32054,ENSG00000119771,KLHL29,kelch like family member 29,Intron
chr2,23770438,23771073,636,*,MACS_peak_3057,423.43,chr2,23770901,23771113,L2c,0,-,LINE/L2,L2c,172,FALSE,LINE/L2,"Intron (uc010ykg.2/114818, intron 2 of 13)",2,23785022,23920814,135793,1,114818,uc002reg.3,-13949,ENSG00000119771,KLHL29,kelch like family member 29,Intron
chr2,25300408,25301349,942,*,MACS_peak_3058,752.67,chr2,25300458,25300710,L1ME4a,0,+,LINE/L1,L1ME4a,252,FALSE,Other.TE,"Intron (uc002rfw.2/22979, intron 1 of 18)",2,25264973,25382004,117032,1,22979,uc010eyh.3,35435,ENSG00000084710,EFR3B,EFR3 homolog B,Intron
chr2,25401223,25401682,460,*,MACS_peak_3059,87.24,,,,No.TE,,,No.TE,No.TE,,,No.TE,Distal Intergenic,2,25383722,25391559,7838,2,5443,uc002rga.1,-9664,ENSG00000115138,POMC,proopiomelanocortin,Distal Intergenic
chr2,25485697,25486498,802,*,MACS_peak_3060,200.31,chr2,25486082,25486349,L2c,0,+,LINE/L2,L2c,267,FALSE,LINE/L2,"Intron (uc002rgc.4/1788, intron 6 of 22)",2,25455830,25475184,19355,2,1788,uc002rgb.4,-10513,ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,Intron
chr2,25491816,25492654,839,*,MACS_peak_3061,702.54,chr2,25491911,25492210,AluSz6,0,+,SINE/Alu,AluSz6,299,FALSE,SINE/Alu,"Intron (uc002rgc.4/1788, intron 6 of 22)",2,25455830,25475184,19355,2,1788,uc002rgb.4,-16632,ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,Intron
chr2,25497088,25497680,593,*,MACS_peak_3062,123.62,chr2,25497199,25497671,L2b,0,+,LINE/L2,L2b,472,FALSE,LINE/L2,"Intron (uc002rgc.4/1788, intron 6 of 22)",2,25455830,25475184,19355,2,1788,uc002rgb.4,-21904,ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,Intron
chr2,25559567,25559933,367,*,MACS_peak_3063,143.38,chr2,25559701,25559944,L2d2,0,+,LINE/L2,L2d2,232,FALSE,LINE/L2,"Intron (uc002rgc.4/1788, intron 1 of 22)",2,25455830,25564784,108955,2,1788,uc002rgc.4,4851,ENSG00000119772,DNMT3A,DNA methyltransferase 3 alpha,Intron
chr2,26707986,26708585,600,*,MACS_peak_3065,245.94,chr2,26707883,26708355,L2c,0,+,LINE/L2,L2c,369,FALSE,LINE/L2,"Intron (uc002rhk.3/9381, intron 11 of 46)",2,26680071,26700910,20840,2,9381,uc002rhj.3,-7076,ENSG00000115155,OTOF,otoferlin,Intron
chr2,26942041,26942727,687,*,MACS_peak_3067,629.56,chr2,26942185,26942563,L2b,0,+,LINE/L2,L2b,378,FALSE,LINE/L2,"Intron (uc002rhn.2/3777, intron 1 of 1)",2,26915581,26954066,38486,1,3777,uc002rhn.2,26460,ENSG00000171303,KCNK3,potassium two pore domain channel subfamily K member 3,Intron
chr2,26948879,26949697,819,*,MACS_peak_3068,431.55,chr2,26949411,26949513,MIRb,0,-,SINE/MIR,MIRb,102,FALSE,SINE/MIR,"Intron (uc002rhn.2/3777, intron 1 of 1)",2,26915581,26954066,38486,1,3777,uc002rhn.2,33298,ENSG00000171303,KCNK3,potassium two pore domain channel subfamily K member 3,Intron
chr2,27486925,27487673,749,*,MACS_peak_3069,318.28,chr2,27487624,27487753,MIR1_Amn,0,-,SINE/MIR,MIR1_Amn,49,FALSE,SINE/MIR,Promoter,2,27477440,27485960,8521,2,7781,uc002rjk.3,-965,ENSG00000115194,SLC30A3,solute carrier family 30 member 3,Promoter
chr2,27488092,27488955,864,*,MACS_peak_3070,111.16,chr2,27488467,27488736,L2c,0,+,LINE/L2,L2c,269,FALSE,LINE/L2,"Intron (uc010ylh.2/7781, intron 1 of 8)",2,27477440,27485960,8521,2,7781,uc002rjk.3,-2132,ENSG00000115194,SLC30A3,solute carrier family 30 member 3,Intron
chr2,28510289,28510803,515,*,MACS_peak_3072,131.99,chr2,28510485,28510549,L2d,0,-,LINE/L2,L2d,64,FALSE,LINE/L2,"Intron (uc002rlp.2/9577, intron 10 of 11)",2,28530558,28533326,2769,2,100505716,uc002rly.3,22523,ENSG00000223522,LOC100505716,uncharacterized LOC100505716,Intron
chr2,28569859,28570717,859,*,MACS_peak_3073,640.12,chr2,28570429,28570686,L2a,0,-,LINE/L2,L2a,257,FALSE,LINE/L2,Distal Intergenic,2,28530558,28533326,2769,2,100505716,uc002rly.3,-36533,ENSG00000223522,LOC100505716,uncharacterized LOC100505716,Distal Intergenic
chr2,29254836,29255456,621,*,MACS_peak_3074,132.61,chr2,29254787,29255140,L2b,0,+,LINE/L2,L2b,304,FALSE,LINE/L2,Promoter,2,29256297,29270413,14117,1,165186,uc002rms.1,-841,ENSG00000189350,TOGARAM2,TOG array regulator of axonemal microtubules 2,Promoter
chr2,29446129,29446653,525,*,MACS_peak_3075,86.91,chr2,29446649,29447062,LTR16B2,414,-,LTR/ERVL,LTR16B2,4,FALSE,Other.TE,Promoter,2,29415640,29446465,30826,2,238,uc010ymo.3,0,ENSG00000171094,ALK,ALK receptor tyrosine kinase,Promoter
chr2,31359124,31359539,416,*,MACS_peak_3076,133.66,chr2,31359097,31359492,L2d2,0,+,LINE/L2,L2d2,368,FALSE,LINE/L2,"Intron (uc002rnr.3/79623, intron 1 of 14)",2,31133331,31361592,228262,2,79623,uc002rnr.3,2053,ENSG00000158089,GALNT14,polypeptide N-acetylgalactosaminyltransferase 14,Intron
chr2,31470779,31471515,737,*,MACS_peak_3077,257.25,chr2,31471156,31471406,L2c,0,+,LINE/L2,L2c,250,FALSE,LINE/L2,"Intron (uc002rnu.3/30845, intron 2 of 5)",2,31456880,31491260,34381,1,30845,uc010ymt.2,13899,ENSG00000013016,EHD3,EH domain containing 3,Intron
chr2,33141202,33141668,467,*,MACS_peak_3079,155.22,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc002roo.2/285045, intron 4 of 5)",2,33152194,33171202,19009,1,100271832,uc002ror.3,-10526,ENSG00000236854,LOC100271832,uncharacterized LOC100271832,Intron
chr2,36959563,36960360,798,*,MACS_peak_3080,300.46,chr2,36959747,36960090,L2b,0,-,LINE/L2,L2b,343,FALSE,LINE/L2,"Intron (uc002rpk.3/5212, intron 3 of 5)",2,36923833,37041937,118105,1,5212,uc010ezw.3,35730,ENSG00000205221,VIT,vitrin,Intron
chr2,38010547,38011298,752,*,MACS_peak_3081,140.72,chr2,38010505,38010827,AluSx1,0,-,SINE/Alu,AluSx1,280,FALSE,SINE/Alu,Distal Intergenic,2,37869025,37899678,30654,2,10602,uc031roa.1,-110869,ENSG00000163171,CDC42EP3,CDC42 effector protein 3,Distal Intergenic
chr2,38288122,38289078,957,*,MACS_peak_3082,237.75,chr2,38288714,38288965,L2a,0,+,LINE/L2,L2a,251,FALSE,LINE/L2,"Intron (uc002rqn.2/151393, intron 10 of 10)",2,38294746,38303323,8578,2,1545,uc002rqo.2,14245,ENSG00000138061,CYP1B1,cytochrome P450 family 1 subfamily B member 1,Intron
chr2,38751905,38752648,744,*,MACS_peak_3083,161.91,chr2,38752079,38752316,L2d2,0,+,LINE/L2,L2d2,237,FALSE,LINE/L2,Distal Intergenic,2,38790328,38809310,18983,2,92906,uc002rqv.3,56662,ENSG00000143889,HNRNPLL,heterogeneous nuclear ribonucleoprotein L like,Distal Intergenic
chr2,39761383,39762075,693,*,MACS_peak_3084,132.46,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc002rrq.3/728730, intron 5 of 8)",2,39741287,39828484,87198,1,728730,uc002rrs.1,20096,ENSG00000231312,MAP4K3-DT,MAP4K3 divergent transcript,Intron
chr2,42995963,42996543,581,*,MACS_peak_3086,729.29,chr2,42996030,42996412,L2c,0,+,LINE/L2,L2c,382,FALSE,LINE/L2,"Intron (uc002rst.4/23498, intron 7 of 9)",2,42989639,42991401,1763,2,165140,uc002rss.3,-4562,ENSG00000162881,OXER1,oxoeicosanoid receptor 1,Intron
chr2,43133295,43133894,600,*,MACS_peak_3087,103.5,chr2,43133404,43133605,L2b,0,+,LINE/L2,L2b,201,FALSE,LINE/L2,Distal Intergenic,2,42997027,43019751,22725,2,23498,uc010ynw.1,-113544,ENSG00000162882,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase",Distal Intergenic
chr2,43212444,43212952,509,*,MACS_peak_3088,157.34,chr2,43212521,43212753,L2c,0,-,LINE/L2,L2c,232,FALSE,LINE/L2,Distal Intergenic,2,42997027,43019751,22725,2,23498,uc010ynw.1,-192693,ENSG00000162882,HAAO,"3-hydroxyanthranilate 3,4-dioxygenase",Distal Intergenic
chr2,45959596,45959927,332,*,MACS_peak_3091,192.63,chr2,45959740,45959898,L2c,0,+,LINE/L2,L2c,158,FALSE,LINE/L2,"Intron (uc002rut.3/5581, intron 1 of 14)",2,45903873,46072897,169025,1,5581,uc002ruu.3,55723,ENSG00000171132,PRKCE,protein kinase C epsilon,Intron
chr2,47168654,47169348,695,*,MACS_peak_3093,285.71,chr2,47168981,47169042,Tigger19a,0,+,DNA/TcMar-Tigger,Tigger19a,61,FALSE,Other.TE,Promoter,2,47129009,47168994,39986,2,90411,uc010fba.3,0,ENSG00000180398,MCFD2,"multiple coagulation factor deficiency 2, ER cargo receptor complex subunit",Promoter
chr2,47284615,47285251,637,*,MACS_peak_3094,89.26,chr2,47284879,47285034,L2d,0,+,LINE/L2,L2d,155,FALSE,LINE/L2,"Intron (uc002rvm.3/57217, intron 19 of 20)",2,47221370,47303275,81906,1,57217,uc002rvr.3,63245,ENSG00000068724,TTC7A,tetratricopeptide repeat domain 7A,Intron
chr2,59105923,59106441,519,*,MACS_peak_3098,372.17,chr2,59106103,59106319,L2d2,0,-,LINE/L2,L2d2,216,FALSE,LINE/L2,"Intron (uc002rzy.3/400955, intron 3 of 13)",2,59152746,59290901,138156,1,400955,uc021vhz.2,-46305,ENSG00000233723,LINC01122,long intergenic non-protein coding RNA 1122,Intron
chr2,60993224,60993946,723,*,MACS_peak_3100,155.15,chr2,60993518,60993845,AluJr,0,+,SINE/Alu,AluJr,327,FALSE,SINE/Alu,"Intron (uc002sai.3/64895, intron 3 of 21)",2,60987269,61029221,41953,1,64895,uc002sak.3,5955,ENSG00000115421,PAPOLG,poly(A) polymerase gamma,Intron
chr2,68877756,68878134,379,*,MACS_peak_3104,109.15,chr2,68877767,68878092,L2d,0,-,LINE/L2,L2d,325,FALSE,LINE/L2,"Intron (uc002ses.3/10887, intron 5 of 5)",2,68872794,68882708,9915,1,10887,uc010yqj.2,4962,ENSG00000169618,PROKR1,prokineticin receptor 1,Intron
chr2,70197536,70197889,354,*,MACS_peak_3105,85.63,chr2,70197168,70197765,L2c,0,+,LINE/L2,L2c,229,FALSE,LINE/L2,"Intron (uc010fdn.2/400960, intron 2 of 2)",2,70187224,70189397,2174,2,151516,uc002sfz.4,-8139,ENSG00000244617,ASPRV1,aspartic peptidase retroviral like 1,Intron
chr2,70222618,70223130,513,*,MACS_peak_3106,94.27,chr2,70222539,70222636,MER112,0,+,DNA/hAT-Charlie,MER112,18,FALSE,Other.TE,Promoter,2,70189395,70224020,34626,2,400960,uc010fdn.2,890,ENSG00000179818,PCBP1-AS1,PCBP1 antisense RNA 1,Promoter
chr2,71771995,71772535,541,*,MACS_peak_3111,178.99,chr2,71771977,71772339,L2c,0,-,LINE/L2,L2c,344,FALSE,LINE/L2,"Intron (uc002sie.3/8291, intron 16 of 54)",2,71803393,71913893,110501,1,8291,uc010yqy.2,-30858,ENSG00000135636,DYSF,dysferlin,Intron
chr2,71830082,71830496,415,*,MACS_peak_3113,138.26,chr2,71830128,71830297,L2d,0,-,LINE/L2,L2d,169,FALSE,LINE/L2,"Intron (uc002sie.3/8291, intron 36 of 54)",2,71828402,71913893,85492,1,8291,uc010yqz.2,1680,ENSG00000135636,DYSF,dysferlin,Intron
chr2,71894031,71894365,335,*,MACS_peak_3114,84.97,chr2,71893824,71894057,MIR,0,+,SINE/MIR,MIR,26,FALSE,SINE/MIR,"Intron (uc002sie.3/8291, intron 46 of 54)",2,71828402,71913893,85492,1,8291,uc010yqz.2,65629,ENSG00000135636,DYSF,dysferlin,Intron
chr2,71900851,71901629,779,*,MACS_peak_3116,108.48,chr2,71900790,71900995,MIR,0,+,SINE/MIR,MIR,144,FALSE,SINE/MIR,"Exon (uc002sie.3/8291, exon 51 of 55)",2,71828402,71913893,85492,1,8291,uc010yqz.2,72449,ENSG00000135636,DYSF,dysferlin,Exon
chr2,71929338,71929855,518,*,MACS_peak_3117,104.56,,,,No.TE,,,No.TE,No.TE,,,No.TE,Distal Intergenic,2,71828402,71913893,85492,1,8291,uc010yqz.2,100936,ENSG00000135636,DYSF,dysferlin,Distal Intergenic
chr2,73178994,73179598,605,*,MACS_peak_3119,100.26,chr2,73179393,73179636,L2c,0,+,LINE/L2,L2c,205,FALSE,LINE/L2,"Intron (uc010feq.3/94097, intron 4 of 4)",2,73169165,73208363,39199,2,94097,uc010feq.3,28765,ENSG00000144040,SFXN5,sideroflexin 5,Intron
chr2,73180501,73181092,592,*,MACS_peak_3120,507.39,chr2,73180824,73180861,L2b,0,-,LINE/L2,L2b,37,FALSE,LINE/L2,"Intron (uc010feq.3/94097, intron 4 of 4)",2,73169165,73208363,39199,2,94097,uc010feq.3,27271,ENSG00000144040,SFXN5,sideroflexin 5,Intron
chr2,73304523,73305184,662,*,MACS_peak_3121,291.66,chr2,73304720,73304909,L2c,0,+,LINE/L2,L2c,189,FALSE,LINE/L2,"Intron (uc002sis.4/26056, intron 1 of 2)",2,73300510,73307147,6638,2,26056,uc002sis.4,1963,ENSG00000135631,RAB11FIP5,RAB11 family interacting protein 5,Intron
chr2,73338180,73338886,707,*,MACS_peak_3123,351.81,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc002siu.4/26056, intron 1 of 4)",2,73300510,73340146,39637,2,26056,uc002siu.4,1260,ENSG00000135631,RAB11FIP5,RAB11 family interacting protein 5,Intron
chr2,73403646,73403997,352,*,MACS_peak_3124,184.95,chr2,73403747,73403831,L2d2,0,+,LINE/L2,L2d2,84,FALSE,LINE/L2,Distal Intergenic,2,73429386,73438340,8955,1,344022,uc010yrd.2,-25389,ENSG00000214513,NOTO,notochord homeobox,Distal Intergenic
chr2,74121445,74122091,647,*,MACS_peak_3125,442.63,chr2,74121617,74121847,L2b,0,-,LINE/L2,L2b,230,FALSE,LINE/L2,"Intron (uc010fex.1/72, intron 1 of 3)",2,74120093,74146780,26688,1,72,uc010yrn.2,1352,ENSG00000163017,ACTG2,"actin gamma 2, smooth muscle",Intron
chr2,74225759,74226656,898,*,MACS_peak_3126,207.43,chr2,74226398,74226561,MIR,0,+,SINE/MIR,MIR,163,FALSE,SINE/MIR,"Intron (uc002skb.5/200424, intron 1 of 10)",2,74213531,74335302,121772,1,200424,uc002skb.5,12228,ENSG00000187605,TET3,tet methylcytosine dioxygenase 3,Intron
chr2,74664120,74664628,509,*,MACS_peak_3127,206.86,chr2,74664237,74664362,MIRb,0,+,SINE/MIR,MIRb,125,FALSE,SINE/MIR,"Intron (uc002slc.3/6242, intron 2 of 12)",2,74652988,74667710,14723,2,6242,uc002slc.3,3082,ENSG00000114993,RTKN,rhotekin,Intron
chr2,74880617,74881240,624,*,MACS_peak_3128,134.86,chr2,74880715,74880968,L2c,0,+,LINE/L2,L2c,253,FALSE,LINE/L2,Promoter,2,74881355,74901710,20356,1,10505,uc010ysb.2,-115,ENSG00000135622,SEMA4F,ssemaphorin 4F,Promoter
chr2,85973518,85974324,807,*,MACS_peak_3132,118.78,chr2,85973870,85974179,L2a,0,+,LINE/L2,L2a,309,FALSE,LINE/L2,Distal Intergenic,2,85980909,86002336,21428,1,84913,uc002sqm.4,-6585,ENSG00000168874,ATOH8,atonal bHLH transcription factor 8,Distal Intergenic
chr2,86105813,86106121,309,*,MACS_peak_3133,92.02,chr2,86105756,86106102,L2c,0,-,LINE/L2,L2c,289,FALSE,LINE/L2,"Intron (uc002sqq.1/8869, intron 1 of 6)",2,86066271,86116157,49887,2,8869,uc002sqq.1,10036,ENSG00000115525,ST3GAL5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",Intron
chr2,86262482,86263272,791,*,MACS_peak_3134,112.92,chr2,86262800,86262963,L2d2,0,+,LINE/L2,L2d2,163,FALSE,LINE/L2,"Intron (uc010ytb.2/25885, intron 14 of 20)",2,86260784,86271533,10750,2,25885,uc002sqt.1,8261,ENSG00000068654,POLR1A,RNA polymerase I subunit A,Intron
chr2,91846947,91847269,323,*,MACS_peak_3137,307.31,,,,No.TE,,,No.TE,No.TE,,,No.TE,Promoter,2,91805188,91847975,42788,2,654342,uc002sts.4,706,ENSG00000143429,LSP1P4,LSP1 pseudogene 4,Promoter
chr2,91969328,91969721,394,*,MACS_peak_3138,88.25,chr2,91969393,91969560,L2d,0,-,LINE/L2,L2d,167,FALSE,LINE/L2,"Exon (uc010fho.1/645367, exon 2 of 2)",2,91963368,91970153,6786,1,645367,uc010fho.1,5960,,GGT8P,gamma-glutamyltransferase 8 pseudogene,Exon
chr2,95543402,95543827,426,*,MACS_peak_3139,129.04,,,,No.TE,,,No.TE,No.TE,,,No.TE,"Intron (uc021vlc.1/442028, intron 6 of 7)",2,95537232,95542568,5337,1,150483,uc010fhr.1,6170,ENSG00000163060,TEKT4,tektin 4,Intron
chr2,95647602,95647958,357,*,MACS_peak_3140,94.29,chr2,95647593,95647806,L2b,0,-,LINE/L2,L2b,204,FALSE,LINE/L2,Distal Intergenic,2,95534430,95613087,78658,2,442028,uc002stv.1,-34515,ENSG00000291025,LOC442028,uncharacterized LOC442028,Distal Intergenic
